"PV_code","Provincie","Code","Jaar","ID","Geslacht","Burgelijke_Staat","Perioden","Bevolking","Gem_Bevolking"
"PV24  ","Flevoland (PV)","10500","5 jaar","19354993","3000","1010","2023JJ00","2636","  2763.5"
"PV24  ","Flevoland (PV)","17200","72 jaar","49081785","4000","1050","2023JJ00","335","   308.0"
"PV24  ","Flevoland (PV)","10500","5 jaar","1152841","T001038","1080","2023JJ00","",""
"PV24  ","Flevoland (PV)","18600","86 jaar","51488401","4000","1080","2023JJ00","42","    47.0"
"PV24  ","Flevoland (PV)","13900","39 jaar","25219001","3000","1080","2023JJ00","209","   186.0"
"PV24  ","Flevoland (PV)","14900","49 jaar","26812113","3000","1010","2023JJ00","794","   846.0"
"PV24  ","Flevoland (PV)","11700","17 jaar","3118809","T001038","1020","2023JJ00","0","     0.0"
"PV24  ","Flevoland (PV)","17600","76 jaar","31354177","3000","T001019","2023JJ00","1733","  1645.0"
"PV24  ","Flevoland (PV)","16100","61 jaar","10542033","T001038","1010","2023JJ00","666","   716.0"
"PV24  ","Flevoland (PV)","11900","19 jaar","21761609","3000","1020","2023JJ00","2","     3.5"
"PV24  ","Flevoland (PV)","16000","60 jaar","10406449","T001038","1020","2023JJ00","3977","  4036.5"
"PV24  ","Flevoland (PV)","10100","1 jaar","37082601","4000","1080","2023JJ00","",""
"PV24  ","Flevoland (PV)","18800","88 jaar","33421833","3000","1010","2023JJ00","3","     8.0"
"PV24  ","Flevoland (PV)","16200","62 jaar","10677617","T001038","T001019","2023JJ00","5607","  5851.0"
"PV24  ","Flevoland (PV)","19000","90 jaar","33760793","3000","1010","2023JJ00","2","     0.5"
"PV24  ","Flevoland (PV)","18400","84 jaar","14473969","T001038","1020","2023JJ00","536","   582.0"
"PV24  ","Flevoland (PV)","12600","26 jaar","41217913","4000","1010","2023JJ00","1963","  2056.0"
"PV24  ","Flevoland (PV)","12100","21 jaar","3830625","T001038","1050","2023JJ00","0","     0.0"
"PV24  ","Flevoland (PV)","14900","49 jaar","45115953","4000","1010","2023JJ00","649","   657.5"
"PV24  ","Flevoland (PV)","11200","12 jaar","38946881","4000","1080","2023JJ00","",""
"PV24  ","Flevoland (PV)","11300","13 jaar","2508681","T001038","1080","2023JJ00","",""
"PV24  ","Flevoland (PV)","18600","86 jaar","33082873","3000","1010","2023JJ00","8","     4.0"
"PV24  ","Flevoland (PV)","12900","29 jaar","41726353","4000","1010","2023JJ00","1860","  1916.0"
"PV24  ","Flevoland (PV)","15700","57 jaar","46573481","4000","1080","2023JJ00","649","   643.5"
"PV24  ","Flevoland (PV)","11600","16 jaar","2983225","T001038","1050","2023JJ00","0","     0.0"
"PV24  ","Flevoland (PV)","15900","59 jaar","28608601","3000","1080","2023JJ00","487","   501.0"
"PV24  ","Flevoland (PV)","19902","101 jaar","17524609","T001038","1020","2023JJ00","1","     0.5"
"PV24  ","Flevoland (PV)","16700","67 jaar","48200489","4000","1020","2023JJ00","1507","  1612.0"
"PV24  ","Flevoland (PV)","15300","53 jaar","45793873","4000","1010","2023JJ00","562","   647.5"
"PV24  ","Flevoland (PV)","14300","43 jaar","44200761","4000","1080","2023JJ00","358","   371.0"
"PV24  ","Flevoland (PV)","17200","72 jaar","12372417","T001038","T001019","2023JJ00","3565","  3779.5"
"PV24  ","Flevoland (PV)","13400","34 jaar","24371601","3000","1080","2023JJ00","119","    81.0"
"PV24  ","Flevoland (PV)","13200","32 jaar","24032641","3000","1080","2023JJ00","75","    55.0"
"PV24  ","Flevoland (PV)","15300","53 jaar","27456137","3000","T001019","2023JJ00","3303","  3180.5"
"PV24  ","Flevoland (PV)","12800","28 jaar","23354721","3000","1080","2023JJ00","16","    22.0"
"PV24  ","Flevoland (PV)","17800","78 jaar","13524881","T001038","1080","2023JJ00","274","   230.5"
"PV24  ","Flevoland (PV)","15400","54 jaar","45997249","4000","1020","2023JJ00","1899","  1985.0"
"PV24  ","Flevoland (PV)","10400","4 jaar","847777","T001038","T001019","2023JJ00","5363","  5401.0"
"PV24  ","Flevoland (PV)","12300","23 jaar","4169585","T001038","1050","2023JJ00","0","     0.0"
"PV24  ","Flevoland (PV)","12100","21 jaar","22100569","3000","1020","2023JJ00","21","    13.5"
"PV24  ","Flevoland (PV)","18500","85 jaar","51251129","4000","1020","2023JJ00","166","   173.5"
